default,Identifier,Remarks,Filter,eng enc ena enz eni ens enj enb enl ent enw,cs,da,de,el,eo,es,esm esn esg esc esa esd esv eso esr ess esf esl esy esz esb ese esh esi esu,fi,fr,hu,it,jp,ko,nl,no nb,pl,pt,ptg,ro,ru,sr,sv,tr
Makin' Waves,MAKIN' WAVES,,,,Divoké vlny,Gør' bølger,Leichte Wellen,,,Haciendo Olas,,Aaltoa pukkaa,Fais des Vagues,Hullám-Agyon-Verés,Cavalcare le onde,,,Makin' Golven,Å lage bølger,Na Fali,Fazendo Onda,,Facem Valuri,Поднятие волн,,Att göra vågor,Dalga Yapmak
Big Kahuna,BIG KAHUNA,,,,Velký mág,,Springflut,,,Gran Kahuna,,Surffimestareille,,Nagy Kahuna,Grande Kahuna,,,Grote Kahuna,,Wielki Kahuna,Rei do Surf,,Marele Kahuna,Большая Кахуна,,Big Kahuna,Büyük Kahuna
Tsunami,TSUNAMI,,,,,,,,Cunamo,,,,,Cunami,,,,,,,,,,Цунами,,,Tsunami
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Island Hopping,ISLAND HOPPING,,,,Mezi ostrovy,Øhoping,Inselsprünge,,,Cruzando Islas,,Saarihyppely,Tour de L'Archipel,Szigetről Szigetre,Tra le isole,,,Eiland hoppen,Øyhopping,Archipelag,De Ilha em Ilha,,Țopăit pe Insule,Тур по островам,,Ö-hoppning,Ada Atlayışı
Hidden Grotto,HIDDEN GROTTO,,,,Skrytá grotta,Skjulte grotter,Versteckte Grotte,,,Gruta Oculta,,Salainen luola,Grotte Cachée,Titkos Barlang,Grotta nascosta,,,Verborgen Grot,Skjult grotte,Ukryta Grota,Gruta Escondida,,Grota Ascunsă,Секретный грот,,Dolda grottor,Gizli Mağara
Cruise Ship,CRUISE SHIP,,,,Výpravní loď,Krydstogtskib,Kreuzfahrtschiff,,,Barco de Crucero,,Risteilyalus,Paquebot,Sétahajó,Nave da crociera,,,Cruiseschip,Cruiseskip,Statek Wycieczkowy,Navio Cruzeiro,,Vaporul de Croazieră,Круизный лайнер,,Kryssningsfartyg,Yolcu Gemisi
The Docks,THE DOCKS,,,,Přístav,Kajerne,Die Docks,,La Havenoj,Los Muelles,,Satamat,Les Docks,A Kikötő,I moli,埠頭,항구,De dokken,Dockene,Doki,As Docas,,Docul,Доки,Лука,Bryggorna,Rıhtım
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caribbean Catastrophe,CARIBBEAN CATASTROPHE,,,,Karibská katastrofa,Caribisk katastrofe,Karibische Katastrophe,,,Catástrofe Caribeña,,Katastrofi Karibialla,Catastrophe au Caraïbes,Karibi Katasztrófa,Catastrofe caraibica,,,Caribische ramp,Karibisk katastrofe,Karaibska Katastrofa,Catástrofe Caribenha,,Catastrofă în Caraibe,Карибская катастрофа,,Karibisk katastrof,Karayip Felaketi
Market Melee,MARKET MELEE,,,,Rvačka na trhu,Markedsmelee,Marktgeprügel,,,Pelea en el Mercado,,Torilla tapellaan,Mêlée au Marché,Bazári Balhé,Rissa al mercato,,,Markt Melee,Kamp på markedet,Bójka na Rynku,Barraco no Mercado,,Luptă la Piață,Рыночное побоище,,Marknadsmatchen,Pazar Kavgası
Mr. Splashy's,MR. SPLASHY'S,,,,U Pana Šplouchala,,,,,Don Salpicón,,,,Splashy Élménypark,Mr. Splashy's,,,,Mr. Splashy's,U Pana Pluskacza,Molhadinho Park,,Dl. Splashy,Г-н Шлепун,,,Bay Splashy's
The Wavemistress,THE WAVEMISTRESS,,,,Paní vln,Bøllekvinden,Die Wellenmeisterin,,,La Dama de las Olas,,Aaltojen Valtiatar,La Maîtresse des Vagues,A Habok Szerelmese,La Signora delle Onde,,,De Golfmeesteres,Bølgedronningen,Władczyni Fal,A Dama das Ondas,,Doamna Valurilor,Владычица волн,,Vågmästarinnan,Wavemistress
Lost Lagoon,LOST LAGOON,,,,Ztracená laguna,Tabte lagune,Vergessene Lagune,,,Laguna Perdida,,Kadonnut laguuni,Lagon Perdu,Az Elveszett Lagúna,Laguna perduta,,,Verloren Lagune,Fortapt lagune,Zaginiona Laguna,Lagoa Perdida,,Laguna Pierdută,Затерянная лагуна,,Den förlorade lagunen,Kayıp Lagün
Voodoo Caves,VOODOO CAVES,,,,Jeskyně voodoo,Voodoo-huler,Voodoohöhlen,,,Cuevas de Vudú,,Voodooluolat,Caves du Vaudou,Voodoo Barlang,Grotte Voodoo,,,Voodoo Grotten,Voodooregrotter,Jaskinie Voodoo,Cavernas Vudu,,Peșterile Voodoo,Пещеры Вуду,,Voodoo-grottorna,Voodoo Mağaraları
The Alien Remains,THE ALIEN REMAINS,,,,Zbytky vetřelce,De fremmede rester,Die Überreste der Fremden,,,Los Restos Alienígenas,,Muukalaisrauniot,Le Reste des Aliens,Az Űrlény Maradványok,I resti alieni,,,De buitenaardse overblijfselen,De fremmede levningene,Kosmiczne Szczątki,Os Restos Alienígenas,,Rămășițele Extraterestre,Останки пришельцев,,De främmande resterna,Uzaylı Kalıntıları
A Full House,A FULL HOUSE,,,,Plný dům,Et fuldt hus,Ein volles Haus,,Plena Domo,Casa Completa,,Täyskäsi,Full House,Full,Full per tutti,,,Een vol huis,Fullt hus,Kasyno,Casa Lotada,,O Casă Plină,Фулл-хаус,,Ett fullt hus,Dolu Bir Ev
,,DukeDC,,,,,,,,,,,,,,,,,,,,,,,,,
Duke It Out In D.C.,DUKE IT OUT IN D.C.,,,,Šarvátka v D.C.,Kampen for D.C.,Kampf um D.C.,,,Duke lo Parte en D.C.,,Duketetaan D.C:ssä,,Dorbézolás D.C.-ben,Duke It Out In D.C.,,,Duke It Out In D.C.,Kjemp for D.C.,Rozróba w Stolicy,Treta na Capital,,Duke la Treabă în D.C.,Дюк в Вашингтоне,,Duke It Out i DC.,D.C.'de Duke It Out
Hell To The Chief,HELL TO THE CHIEF,,,,Prezidentské peklo,Helvede for chefen,Hölle für den Boss,,,A la Mierda el Jefe,,Helvetti päällikölle,Un Chef D'Enfer,Térdre a Pokol Kapuja előtt,L'inferno al capo,,,De hel voor het opperhoofd,Helvete til sjefen,Prezydenckie Piekło,Inferno Presidencial,,Infern pentru Șef,Ад для военачальника,,Helvete till hövdingen,Şefe Cehennem
Memorial Service,MEMORIAL SERVICE,,,,Vzpomínková služba,Mindesmærke,Gedenkstätte,,,Servicio Memorial,,Muistopalvelus,Service Mémorial,Búcsúztatás,Servizio commemorativo,,,Memorial Service,Memorial tjeneste,Memoriał,Serviço Memorial,,Serviciu Memorial,Памятная служба,,Memorial Service,Anma Töreni
Nuked Files,NUKED FILES,The name of the level and the level itself is a reference to the X-Files series. Use your respective language translations of the title as a basis for translating the level name.,,,Akta nic,,Akte Nuke,,,Expediente Duke,,Silvotut kansiot,Fichiers Nucléaires,Nuked-Akták,Dossier polverizzati,,,,Nuked Files,Z Archiwum N,Arquivos Nucleares,,Fișiere Nucleare,Нюкевые файлы,,Nedskjutna filer,Nuked Dosyaları
Smithsonian Terror,SMITHSONIAN TERROR,,,,Smithsoniánská hrůza,,Terror im Smithsonian,,,Terror en el Smithsonian,,Smithsoniaanista kauhua,Terreur au Smithsonian,Smithsonian El-intézet,Terrore allo Smithsonian,,,,Terror fra Smithsonian,Terror w Muzeum,Terror no Smithsonian,,Teroare la Institut,Террор в Смитсоновском музее,,Smithsonian Terror,Smithsonian Terörü
Capitol Punishment,CAPITOL PUNISHMENT,,,,Trest v Kapitolu,Capitol Straf,Kapitole Bestrafung,,,Castigo en el Capitolio,,Capitolin kuritus,Punition Capitole,Fenyítés a Fővárosban,Punizione del Campidoglio,,,Capitool Straf,Kapitolstraff,Pokuta Kapitolu,Punição Federal,,Pedeapsă la Capitoliu,Наказание в Капитолии,,Kapitolstraff,Başkent Cezası
Metro Mayhem,METRO MAYHEM,,,,Poprask v podzemce,Metro Kaos,U-Bahn Chaos,,,Alboroto en el Metro,,Metrometakka,Massacre au Métro,Földalatti Felfordulás,Caos metropolitano,,,Metro chaos,T-banen i kaos,Zamęt w Metrze,Briga no Metrô,,Agitație la Metrou,Погром в метро,,Metros förödelse,Metro Mayhem
Brown Water,BROWN WATER,,,,Hnědá voda,Brunt vand,Braunes Wasser,,,Agua Marrón,,Ruskeaa vettä,Eau Brune,Barna Víz,Acqua marrone,,,Bruin water,Brunt vann,Brązowa Woda,Água Imunda,,Papură,Ржавые воды,,Brunt vatten,Kahverengi Su
Dread October,DREAD OCTOBER,,,,Říjnový běs,Frygtelig oktober,Ekliger Oktober,,,Octubre Espantoso,,Kauhistuksen kanapurkki,Octobre Rouge,Vadászat a Nyugtalan Októberre,Ottobre da paura,,,Gevreesde oktober,Frykt oktober,Czerwony Październik,Outubro Terrível,,Înfiorătorul Octombrie,Грозный октябрь,,Skräck i oktober,Dehşet Ekim
Nuke Proof,NUKE PROOF,,,,Stupeň atomu,,Atombombensicher,,,A Prueba de Bombas,,Atomipomminvarma,Anti-Nucléaire,Bombabiztos,A prova di bomba,,,Nucleair bewijs,Atomsikker,Bunkier Atomowy,Antinuclear,,Rezistent la Bombe Atomice,Противоядерный бункер,,Nukleär bevis,Nükleer Kanıt
Top Secret,TOP SECRET,,,,Přísně tajné,,Staatsgeheimnis,,,Alto Secreto,,Huippusalainen,,Szigorúan Bizalmas,,,,,Topphemmelig,Ściśle Tajne,Ultrassecreto,,,Совершенно секретно,,Topphemligt,Çok Gizli
,,Nuclear Winter,,,,,,,,,,,,,,,,,,,,,,,,,
Nuclear Winter,NUCLEAR WINTER,,,,Jaderná zima,Nuklear vinter,Nuklearer Winter,,Nuklea Vintro,Invierno Nuclear,,Ydintalvi,Hiver Nucléaire,Nukleáris Tél,Inverno nucleare,,,Nucleaire winter,Atomvinter,Atomowa Zima,Inverno Nuclear,,Iarna Nucleară,Атомная зима,,Kärnvårdsvinter,Nükleer Kış
Deja Vu,DEJA VU,,,,,,,,Deĵavuo,Déjà vu,,Entiselämys,Déjà Vu,Deja Vu,Deja Vu,,,,Déjà Vu,,,,,Опыт прошлого,,,Deja Vu
Where It All Began,WHERE IT ALL BEGAN,,,,Kde to všechno začalo,Hvor det hele begyndte,Wo es alles anfing,,,Donde Todo Comenzó,,Missä kaikki alkoi,Où Tout A Commencé,Ahol az Egész Kezdődött,Dove Tutto è Cominciato,,,Waar het allemaal begon,Der det hele begynte,Gdzie się Wszystko Zaczęło,Onde Tudo Começou,,Unde A Început Totul,С чего всё началось,,Där allting började,Her Şeyin Başladığı Yer
Land Of Forgotten Toys,LAND OF FORGOTTEN TOYS,,,,Země ztracených hraček,Landet med det glemte legetøj,Land der vergessenen Spielzeuge,,,Tierra de los Juguetes Perdidos,,Unohdettujen lelujen maa,Pays des Jouets Perdus,Az Elfelejtett Játékok Földje,La terra dei giocattoli dimenticati,,,Land van Vergeten Speelgoed,De glemte lekenes land,Kraina Zapomnianych Zabawek,Terra dos Brinquedos Esquecidos,,Tărâmul Jucăriilor Uitate,Сказка о забытых игрушках,,Landet med bortglömda leksaker,Unutulmuş Oyuncaklar Ülkesi
Santa's Corporate HQ,SANTA'S CORPORATE HQ,,,,Santovo firemní sídlo,Julemandens hovedkvarter,Santas Hauptquartier,,,Cuartel Corporativo de Santa,,Pukin firman päämaja,QG du Père Noël,A Télapó Székhelye,Quartier generale di Babbo Natale,,,Kerstman's bedrijfshoofdkwartier,Julenissens hovedkvarter,Korporacja Mikołaja,QG Corporativo do Papai Noel,,Sediul Moșului,Штаб-квартира Санты,,Jultomtens högkvarter,Noel Baba'nın Şirket Merkezi
The Backdoor,THE BACKDOOR,,,,Zadní vrátka,Bagdøren,Die Hintertür,,,La Puerta Trasera,,Takaovi,L'entrée de derrière,A Hátsó Bejárat,La porta sul retro,,,De achterdeur,Bakdøren,Tylne Wejście,A Porta dos Fundos,,Ușa din Spate,Чёрный ход,,Bakdörren,Arka Kapı
Christmas Village,CHRISTMAS VILLAGE,,,,Vánoční vesnička,Julebyen,Weihnchtsdorf,,,Aldea de la Navidad,,Joulukylä,Village de Noël,Karácsonyi Falu,Villaggio di Natale,,,Kerstdorp,Julelandsbyen,Świąteczna Wioska,Vilarejo Natalino,,Sat de Crăciun,Рождественская деревня,,Julbyn,Noel Köyü
Here Comes Santa Claws,HERE COMES SANTA CLAWS,,,,Satan Klaus přichází,Her kommer julemandens kløer,Hier kommt Santas Klaue,,,Aquí viene Santa Clavos,,Joulupukki puskuun jo käy,Voilà la Peur Noël,Itt Jön Rémapó,Arriva Babbo Letale,,,Hier komt de Kerstman,Her kommer julenisseklørne,Pazurki Mikołaja,Lá Vem o Mau Velhinho,,Vine Moș Gheare,Когти Санты,,Här kommer tomteklorna,İşte Noel Baba Geliyor
Santamatch,SANTAMATCH,,,,,,,,,,,Pukkimatsi,,,Match di Babbo Natale,,,,,Mecz Mikołajów,Natalmatch,,,Матч Санты,,,Noel Baba Maçı
,,NAM,,,,,,,,,,,,,,,,,,,,,,,,,
Inventory Item,INVENTORY ITEM,Looks like a placeholder,,,Předmět inventáře,Inventargenstand,Inventar,,,Objeto de Inventario,,Varuste,Objet Inventaire,Leltári Tárgy,Oggetto dell'inventario,Inventario,,Inventaris Item,Inventargjenstand,Przedmiot w Ekwipunku,Item de inventário,,Obiect de Inventar,Предмет инвентаря,,Inventarieobjekt,Envanter Öğesi
All Ammo Crates Found...Get Back To The M113,ALL AMMO CRATES FOUND...GET BACK TO THE M113,,,,Nalezeny všechny bedny s municí... Vrať se do M113,Alle ammunitionskasser fundet... Gå tilbage til M113'eren,Alle Munitionskisten gefunden. Geh zurück zum M113.,,,Todas las cajas de munición encontradas... Regresa al M113,,Kaikki ammuslaatikot löydetty. Palaa M113:lle.,Toutes les caisses de munitions recuperees... Retourne au M113,Minden Muníciós Ládát megleltél...Menj vissza az M113-hoz,Tutte le casse di munizioni trovate... Torna all'M113,,,Alle munitiekisten gevonden... Ga terug naar de M113.,Alle ammunisjonskasser funnet ... Gå tilbake til M113,Znalazłeś wszystkie skrzynki z amunicją... Wracaj do M113,Todas as Caixas de Munição Foram Encontradas...Volte Para o M113,,Toate Lăzile cu Muniție Găsite... Întoarce-te la M113,Все ящики с боеприпасами найдены...Возвращайтесь к M113,,Alla ammunitionslådor har hittats... Gå tillbaka till M113:an.,Tüm Cephane Kasaları Bulundu... M113'e Geri Dönün
Tank Mode On,TANK MODE ON,,,,Tankový režim zap.,Tanktilstand TIL,Panzermodus an,,,Modo Tanque ACTIVADO,,Panssaritila päällä,Mode tank : on,Tank Mód BE,Modalità carro armato attivata,,,Tank modus aan,Tank-modus på,Tryb Czołgu Włączony,Modo Tanque Ativado,,Modul Tanc Activat,Вход в режим танка,,Tankläge på,Tank Modu Açık
Killed In Action...Press 'Use' To Restart Level,KILLED IN ACTION...PRESS SPACE TO RESTART LEVEL,,,,Zabit v akci... Stiskni 'použít' pro restart úrovně,"Dræbt i kamp...Tryk på "" Brug "" for at genstarte niveauet",Im Dienst gefallen -.Drücke eine Taste,,,Muerto en Combate... Pulsa 'Usar' para reiniciar el nivel,,"Kaatunut taistelussa. Paina ""käytä""-näppäintä aloittaaksesi tason alusta.","Mort au combat... Appuie sur ""utiliser"" pour recommencer","Harcban Elesett...Nyomj ""Használ"" gombot a pálya újrakezdéséhez",Ucciso in azione... premere il tasto azione per riavviare il livello,,,Gedood in actie...Druk op 'Gebruik' om het level opnieuw te starten.,Drept i kamp ... Trykk 'Bruk' for å starte nivået på nytt,Zaginiony w Akcji... Wciśnij 'Użyj' by spróbować ponownie,Morto em Combate...Aperte Espaço para Reiniciar a Fase,,Ucis în Acțiune... Apasă Space pentru Restart,"Убит в бою...Нажмите «Использовать», чтобы перезапустить уровень",,"Dödad i strid...Tryck på ""Use"" för att starta om nivån.",Çatışmada Öldürüldü... Seviyeyi Yeniden Başlatmak İçin 'Kullan'a Basın
You Need Ammo To Use This Weapon,YOU NEED AMMO TO USE THIS WEAPON,,,,"Abys mohl používat tuto zbraň, potřebuješ munici!",Du har brug for ammunition for at bruge dette våben,"Du brauchst Munition, um diese Waffe zu benutzen.",,,Necesitas munición para usar este arma,,Tarvitset ammuksia käyttääksesi tätä asetta.,Il vous faut des munitions pour cette arme,Muníció szükséges a fegyver használatához,Ti servono munizioni per usare quest'arma,,,Je hebt munitie nodig om dit wapen te gebruiken.,Du trenger ammunisjon for å bruke dette våpenet,Potrzebujesz amunicji by móc strzelać z tej broni,Você Precisa de Munição Para Usar Esta Arma,,Ai Nevoie de Muniție pentru A Folosi Arma,Для использования этого оружия нужны боеприпасы,,Du behöver ammunition för att använda det här vapnet.,Bu Silahı Kullanmak İçin Cephaneye İhtiyacınız Var
M-16 Rifle!,M-16 RIFLE!,,,,Puška M16!,M-16 riffel!,M-16 Gewehr!,,,¡Rifle M-16!,,M16-kivääri!,Fusil M-16!,M-16 Gépkarabély!,Fucile M-16!,,,M-16 geweer!,M-16 gevær!,Karabin M-16!,Fuzil M-16!,,Pușcă de Asalt M-16,Винтовка M-16!,,M-16-gevär!,M-16 Tüfeği!
Tank,TANK,,,,Tank,Tank,Panzer,,Tanko,Tanque,,Panssarivaunu,,Tank,Carro armato,,,Tank,Tank,Czołg,Tanque,,Tanc,Танк,,Stridsvagn,Tank
Armor Vest,ARMOR VEST,,,,Neprůstřelná vrstva,Panservest,Panzerweste,,,Chaleco de Armadura,,Suojaliivi,Veste pare balles,Páncél Mellény,Giubotto antiproiettile,,,Pantservest,Panservest,Kamizelka Kuloodporna,Colete Balístico,,Vestă Antiglonț,Бронежилет,,Pansarväst,Zırh Yelek
Chemical Mine!,CHEMICAL MINE!,,,,Chemická mina!,Kemisk mine!,Chemiemine,,,¡Mina Química!,,Kemiallinen miina!,Mine chimique!,Kémiai Akna!,Mina chimica!,,,Chemische mijn!,Kjemisk mine!,Chemiczna Mina!,Mina Química!,,Mină Chimică!,Химическая мина!,,Kemisk mina!,Kimyasal Maden!
Huey,HUEY,,,,Vrtulník Huey,,Hubschrauber,,,,,Huey,,,,,,Huey,Huey,Śmigłowiec Huey,,,,Вертолёт «Хьюи»,,Huey,Huey
Mine Placed,MINE PLACED,,,,Mina položena,Mine placeret,Mine platziert,,,Mina Colocada,,Miina asennettu,Mine placee,Akna Lerakva,Mina piazzata,,,Mijn geplaatst,Mine plassert,Mina Podłożona,Mina Colocada,,Mină Plantată,Мина размещена,,Minan placerad,Maden Yerleştirildi
Holosoldier On,HOLOSOLDIER ON,,,,Holovoják zap.,Holosoldat på,Holosoldat an,,,Holosoldado ACTIVADO,,Holosotilas päällä,Holosoldat on,Holokatona BE,Olosoldato attivato,,,Holosoldaat aan,Holosoldat på,Holo-Żołnierz Włączony,Soldado Holográfico Ativado,,Soldat Holografic Activ,Голограмма солдата выставлена,,Holosoldat på,Holosoldier Açık
Holosoldier Off,HOLOSOLDIER OFF,,,,Holovoják vyp.,Holosoldat slukket,Holosoldat aus,,,Holosoldado DESACTIVADO,,Holosotilas pois päältä,Holosoldat off,Holokatona KI,Olosoldato disattivato,,,Holosoldaat uit,Holosoldat av,Holo-Żołnierz Wyłączony,Soldado Holográfico Desativado,,Soldat Holografic Oprit,Голограмма солдата убрана,,Holosoldat av,Holosoldier Kapalı
Holosoldier Not Found Yet!,HOLOSOLDIER NOT FOUND YET!,,,,Holovoják ještě nebyl nalezen!,Holosoldat ikke fundet endnu!,Holosoldat noch nicht gefunden,,,¡Aún no tienes el Holosoldado!,,Holosotilas vielä löytämättä!,Vous n'avez pas d'holosoldat,Nem találtál még Holokatonát!,Olosoldato non ancora trovato!,,,Holosoldaat nog niet gevonden.,Holosoldat ikke funnet ennå!,Nie Znaleziono Jeszcze Holo-Żołnierza!,Soldado Holográfico Ainda Não Encontrado!,,Soldat Holografic Negăsit!,Голограмма солдата ещё не найдена!,,Holosoldat har inte hittats ännu!,Holosoldier Henüz Bulunamadı!
Huey Not Found Yet!,HUEY NOT FOUND YET!,,,,Vrtulník ještě nebyl nalezen!,Huey Ikke fundet endnu!,Hubschrauber noch nicht gefunden!,,,¡Aun no tienes Huey!,,Huey vielä löytämättä!,Huey indisponible,Nem találtál még Huey-t!,Huey non ancora trovato!,,,Huey nog niet gevonden!,Huey ikke funnet ennå!,Nie Znaleziono Jeszcze Śmigłowca!,Huey Ainda Não Encontrado!,,Huey Negăsit!,Вертолёт «Хьюи» ещё не найден!,,Huey Inte hittad ännu!,Huey Henüz Bulunamadı!
Holosoldier,HOLOSOLDIER,,,,Holovoják,Holosoldat,Holosoldat,,,Holosoldado,,Holosotilas,Holosoldat,Holokatona,Olosoldato,,,Holosoldaat,Holosoldat,Holo-Żołnierz,Soldado Holográfico,,Soldat Holografic,Голограмма солдата,,Holosoldat,Holosoldier
Huey Mode On,HUEY MODE ON,,,,Režim vrtulníku zap.,Huey Mode TIL,Hubschraubermodus an,,,Modo Huey ACTIVADO,,Hueytila päällä,Mode huey on,Huey Mód BE,Modalità Huey attivata,,,Huey Modus AAN,Huey-modus på,Tryb Śmigłowca Włączony,Modo Huey Ativado,,Modul Huey Pornit,Вход в режим вертолёта «Хьюи»,,Huey-läge på,Huey Modu Açık
Huey Mode Off,HUEY MODE OFF,,,,Režim vrtulníku vyp.,Huey Mode FRA,Hubschraubermodus aus,,,Modo Huey DESACTIVADO,,Hueytila pois päältä,Mode huey off,Huey Mód KI,Modalità Huey disattivata,,,Huey Mode UIT,Huey-modus av,Tryb Śmigłowca Wyłączony,Modo Huey Desativado,,Modul Huey Oprit,Выход из режима вертолёта «Хьюи»,,Huey-läge av,Huey Modu Kapalı
M-60 Machine Gun!,M-60 MACHINE GUN!,,,,Kulomet M60!,M-60 maskingevær!,M-60 Maschinengewehr!,,,¡Ametralladora M-60!,,M60-konekivääri!,Mitrailleuse M-60!,M-60 Géppuska!,Mitragliatrice M-60!,,,M-60 Machinegeweer!,M-60 maskingevær!,Karabin Maszynowy M-60!,Metralhadora M-60!,,Mitralieră M-60!,Пулемёт M-60!,,M-60 maskingevär!,M-60 Makineli Tüfek!
Grenade!,GRENADE!,,,,Granát!,Granat!,Granate!,,,¡Granada!,,Kranaatti!,,Gránát!,Granata!,,,Granaat!,Granat!,Granat!,Granada!,,Grenadă!,Граната!,,Granat!,El bombası!
M-72 Law!,M-72 LAW!,,,,Raketomet M72!,,,,,¡M-72 Law!,,M72 LAW!,,M-72 KTF!,Lanciarazzi M-72!,,,M-72 Law!,,Granatnik Przeciwpancerny M-72!,Antitanque M-72!,,Lansator antitanc M-72!,Гранатомёт M-72 Law!,,M-72 Law!,M-72 Kanunu!
Claymore Mine!,CLAYMORE MINE!,,,,Claymore!,,,,,¡Mina Claymore!,,Claymore-miina!,Mine claymore!,Gyalogsági Akna!,Mina Claymore!,,,Claymore mijn!,,Mina!,Mina Claymore!,,Mină Claymore!,Мина «Клеймор»!,,Claymore-mina!,Claymore Mayını!
Flamethrower !,FLAMETHROWER !,,,,Plamenomet!,Flammekaster !,Flammenwerfer!,,,¡Lanzallamas!,,Liekinheitin!,Lance-flammes!,Lángszóró!,Lanciafiamme!,,,Vlammenwerper!,Flammekaster!,Miotacz Ognia!,Lança-chamas!,,Aruncător de Flăcări!,Огнемёт!,,Flamkastare!,Alev Püskürtücü!
M-79 Grenade Launcher!,M-79 GRENADE LAUNCHER!,,,,Granátomet M79!,M-79 Granatkaster!,M-79 Granatwerfer!,,,¡Lanzagranadas M-79!,,M79-kranaattikivääri!,Lance grenades M-79!,M-79 Gránátvető!,Lanciagranate M-79!,,,M-79 Granaatlanceerder!,M-79 Granatkaster!,Granatnik M-79!,Lança-granadas M-79!,,Lansator de Grenade M-79!,Гранатомёт M-79!,,M-79 Granatkastare!,M-79 Bomba Atar!
Reloading Rocket Launcher,RELOADING ROCKET LAUNCHER,,,,Raketomet se přebíjí,Genladningsraketkaster,Lade Raketenwerfer,,,Recargando Lanzacohetes,,Ladataan sinkoa,Recharge du lance roquettes,Rakétavető Újratöltése,Lanciarazzi a ricarica,,,Reload Rocket Launcher,Omlading av rakettkaster,Przeładowanie Wyrzutni Rakiet,Recarregando Lança-Foguetes,,Reîncarcare Lansator de Rachete,Перезарядка ракетной установки,,Raketkastare för omladdning,Yeniden Yüklemeli Roketatar
